Datekey,Year,Month,Month Name,Start of Month,Quarter,Quarter Name,Week of Year,Start of Week,Day of Week,Day Name,Weekend Flag,IsWeekend
2017-06-20 00:00:00.000,2017,6,"June",2017-06-01 00:00:00.000,2,"2Q",25,2017-06-18 00:00:00.000,2,"Tue",0,"Workday"
2017-06-27 00:00:00.000,2017,6,"June",2017-06-01 00:00:00.000,2,"2Q",26,2017-06-25 00:00:00.000,2,"Tue",0,"Workday"
2018-04-03 00:00:00.000,2018,4,"April",2018-04-01 00:00:00.000,2,"2Q",14,2018-04-01 00:00:00.000,2,"Tue",0,"Workday"
2018-04-10 00:00:00.000,2018,4,"April",2018-04-01 00:00:00.000,2,"2Q",15,2018-04-08 00:00:00.000,2,"Tue",0,"Workday"
2018-04-17 00:00:00.000,2018,4,"April",2018-04-01 00:00:00.000,2,"2Q",16,2018-04-15 00:00:00.000,2,"Tue",0,"Workday"
2018-04-24 00:00:00.000,2018,4,"April",2018-04-01 00:00:00.000,2,"2Q",17,2018-04-22 00:00:00.000,2,"Tue",0,"Workday"
2018-05-01 00:00:00.000,2018,5,"May",2018-05-01 00:00:00.000,2,"2Q",18,2018-04-29 00:00:00.000,2,"Tue",0,"Workday"
2018-05-08 00:00:00.000,2018,5,"May",2018-05-01 00:00:00.000,2,"2Q",19,2018-05-06 00:00:00.000,2,"Tue",0,"Workday"
2018-05-15 00:00:00.000,2018,5,"May",2018-05-01 00:00:00.000,2,"2Q",20,2018-05-13 00:00:00.000,2,"Tue",0,"Workday"
2018-05-22 00:00:00.000,2018,5,"May",2018-05-01 00:00:00.000,2,"2Q",21,2018-05-20 00:00:00.000,2,"Tue",0,"Workday"
2018-05-29 00:00:00.000,2018,5,"May",2018-05-01 00:00:00.000,2,"2Q",22,2018-05-27 00:00:00.000,2,"Tue",0,"Workday"
2018-06-05 00:00:00.000,2018,6,"June",2018-06-01 00:00:00.000,2,"2Q",23,2018-06-03 00:00:00.000,2,"Tue",0,"Workday"
2018-06-12 00:00:00.000,2018,6,"June",2018-06-01 00:00:00.000,2,"2Q",24,2018-06-10 00:00:00.000,2,"Tue",0,"Workday"
2018-06-19 00:00:00.000,2018,6,"June",2018-06-01 00:00:00.000,2,"2Q",25,2018-06-17 00:00:00.000,2,"Tue",0,"Workday"
2018-06-26 00:00:00.000,2018,6,"June",2018-06-01 00:00:00.000,2,"2Q",26,2018-06-24 00:00:00.000,2,"Tue",0,"Workday"
2019-04-02 00:00:00.000,2019,4,"April",2019-04-01 00:00:00.000,2,"2Q",14,2019-03-31 00:00:00.000,2,"Tue",0,"Workday"
2019-04-09 00:00:00.000,2019,4,"April",2019-04-01 00:00:00.000,2,"2Q",15,2019-04-07 00:00:00.000,2,"Tue",0,"Workday"
2019-04-16 00:00:00.000,2019,4,"April",2019-04-01 00:00:00.000,2,"2Q",16,2019-04-14 00:00:00.000,2,"Tue",0,"Workday"
2019-04-23 00:00:00.000,2019,4,"April",2019-04-01 00:00:00.000,2,"2Q",17,2019-04-21 00:00:00.000,2,"Tue",0,"Workday"
2019-04-30 00:00:00.000,2019,4,"April",2019-04-01 00:00:00.000,2,"2Q",18,2019-04-28 00:00:00.000,2,"Tue",0,"Workday"
2019-05-07 00:00:00.000,2019,5,"May",2019-05-01 00:00:00.000,2,"2Q",19,2019-05-05 00:00:00.000,2,"Tue",0,"Workday"
2019-05-14 00:00:00.000,2019,5,"May",2019-05-01 00:00:00.000,2,"2Q",20,2019-05-12 00:00:00.000,2,"Tue",0,"Workday"
2019-05-21 00:00:00.000,2019,5,"May",2019-05-01 00:00:00.000,2,"2Q",21,2019-05-19 00:00:00.000,2,"Tue",0,"Workday"
2019-05-28 00:00:00.000,2019,5,"May",2019-05-01 00:00:00.000,2,"2Q",22,2019-05-26 00:00:00.000,2,"Tue",0,"Workday"
2019-06-04 00:00:00.000,2019,6,"June",2019-06-01 00:00:00.000,2,"2Q",23,2019-06-02 00:00:00.000,2,"Tue",0,"Workday"
2019-06-11 00:00:00.000,2019,6,"June",2019-06-01 00:00:00.000,2,"2Q",24,2019-06-09 00:00:00.000,2,"Tue",0,"Workday"
2019-06-18 00:00:00.000,2019,6,"June",2019-06-01 00:00:00.000,2,"2Q",25,2019-06-16 00:00:00.000,2,"Tue",0,"Workday"
2019-06-25 00:00:00.000,2019,6,"June",2019-06-01 00:00:00.000,2,"2Q",26,2019-06-23 00:00:00.000,2,"Tue",0,"Workday"
2020-04-07 00:00:00.000,2020,4,"April",2020-04-01 00:00:00.000,2,"2Q",15,2020-04-05 00:00:00.000,2,"Tue",0,"Workday"
2020-04-14 00:00:00.000,2020,4,"April",2020-04-01 00:00:00.000,2,"2Q",16,2020-04-12 00:00:00.000,2,"Tue",0,"Workday"
2020-04-21 00:00:00.000,2020,4,"April",2020-04-01 00:00:00.000,2,"2Q",17,2020-04-19 00:00:00.000,2,"Tue",0,"Workday"
2020-04-28 00:00:00.000,2020,4,"April",2020-04-01 00:00:00.000,2,"2Q",18,2020-04-26 00:00:00.000,2,"Tue",0,"Workday"
2020-05-05 00:00:00.000,2020,5,"May",2020-05-01 00:00:00.000,2,"2Q",19,2020-05-03 00:00:00.000,2,"Tue",0,"Workday"
2020-05-12 00:00:00.000,2020,5,"May",2020-05-01 00:00:00.000,2,"2Q",20,2020-05-10 00:00:00.000,2,"Tue",0,"Workday"
2020-05-19 00:00:00.000,2020,5,"May",2020-05-01 00:00:00.000,2,"2Q",21,2020-05-17 00:00:00.000,2,"Tue",0,"Workday"
2020-05-26 00:00:00.000,2020,5,"May",2020-05-01 00:00:00.000,2,"2Q",22,2020-05-24 00:00:00.000,2,"Tue",0,"Workday"
2020-06-02 00:00:00.000,2020,6,"June",2020-06-01 00:00:00.000,2,"2Q",23,2020-05-31 00:00:00.000,2,"Tue",0,"Workday"
2020-06-09 00:00:00.000,2020,6,"June",2020-06-01 00:00:00.000,2,"2Q",24,2020-06-07 00:00:00.000,2,"Tue",0,"Workday"
2020-06-16 00:00:00.000,2020,6,"June",2020-06-01 00:00:00.000,2,"2Q",25,2020-06-14 00:00:00.000,2,"Tue",0,"Workday"
2020-06-23 00:00:00.000,2020,6,"June",2020-06-01 00:00:00.000,2,"2Q",26,2020-06-21 00:00:00.000,2,"Tue",0,"Workday"
2020-06-30 00:00:00.000,2020,6,"June",2020-06-01 00:00:00.000,2,"2Q",27,2020-06-28 00:00:00.000,2,"Tue",0,"Workday"
2021-04-06 00:00:00.000,2021,4,"April",2021-04-01 00:00:00.000,2,"2Q",15,2021-04-04 00:00:00.000,2,"Tue",0,"Workday"
2021-04-13 00:00:00.000,2021,4,"April",2021-04-01 00:00:00.000,2,"2Q",16,2021-04-11 00:00:00.000,2,"Tue",0,"Workday"
2021-04-20 00:00:00.000,2021,4,"April",2021-04-01 00:00:00.000,2,"2Q",17,2021-04-18 00:00:00.000,2,"Tue",0,"Workday"
2021-04-27 00:00:00.000,2021,4,"April",2021-04-01 00:00:00.000,2,"2Q",18,2021-04-25 00:00:00.000,2,"Tue",0,"Workday"
2021-05-04 00:00:00.000,2021,5,"May",2021-05-01 00:00:00.000,2,"2Q",19,2021-05-02 00:00:00.000,2,"Tue",0,"Workday"
2021-05-11 00:00:00.000,2021,5,"May",2021-05-01 00:00:00.000,2,"2Q",20,2021-05-09 00:00:00.000,2,"Tue",0,"Workday"
2021-05-18 00:00:00.000,2021,5,"May",2021-05-01 00:00:00.000,2,"2Q",21,2021-05-16 00:00:00.000,2,"Tue",0,"Workday"
2021-05-25 00:00:00.000,2021,5,"May",2021-05-01 00:00:00.000,2,"2Q",22,2021-05-23 00:00:00.000,2,"Tue",0,"Workday"
2021-06-01 00:00:00.000,2021,6,"June",2021-06-01 00:00:00.000,2,"2Q",23,2021-05-30 00:00:00.000,2,"Tue",0,"Workday"
2021-06-08 00:00:00.000,2021,6,"June",2021-06-01 00:00:00.000,2,"2Q",24,2021-06-06 00:00:00.000,2,"Tue",0,"Workday"
2021-06-15 00:00:00.000,2021,6,"June",2021-06-01 00:00:00.000,2,"2Q",25,2021-06-13 00:00:00.000,2,"Tue",0,"Workday"
2021-06-22 00:00:00.000,2021,6,"June",2021-06-01 00:00:00.000,2,"2Q",26,2021-06-20 00:00:00.000,2,"Tue",0,"Workday"
2021-06-29 00:00:00.000,2021,6,"June",2021-06-01 00:00:00.000,2,"2Q",27,2021-06-27 00:00:00.000,2,"Tue",0,"Workday"
2022-04-05 00:00:00.000,2022,4,"April",2022-04-01 00:00:00.000,2,"2Q",15,2022-04-03 00:00:00.000,2,"Tue",0,"Workday"
2022-04-12 00:00:00.000,2022,4,"April",2022-04-01 00:00:00.000,2,"2Q",16,2022-04-10 00:00:00.000,2,"Tue",0,"Workday"
2022-04-19 00:00:00.000,2022,4,"April",2022-04-01 00:00:00.000,2,"2Q",17,2022-04-17 00:00:00.000,2,"Tue",0,"Workday"
2022-04-26 00:00:00.000,2022,4,"April",2022-04-01 00:00:00.000,2,"2Q",18,2022-04-24 00:00:00.000,2,"Tue",0,"Workday"
2022-05-03 00:00:00.000,2022,5,"May",2022-05-01 00:00:00.000,2,"2Q",19,2022-05-01 00:00:00.000,2,"Tue",0,"Workday"
2022-05-10 00:00:00.000,2022,5,"May",2022-05-01 00:00:00.000,2,"2Q",20,2022-05-08 00:00:00.000,2,"Tue",0,"Workday"
2022-05-17 00:00:00.000,2022,5,"May",2022-05-01 00:00:00.000,2,"2Q",21,2022-05-15 00:00:00.000,2,"Tue",0,"Workday"
2022-05-24 00:00:00.000,2022,5,"May",2022-05-01 00:00:00.000,2,"2Q",22,2022-05-22 00:00:00.000,2,"Tue",0,"Workday"
2022-05-31 00:00:00.000,2022,5,"May",2022-05-01 00:00:00.000,2,"2Q",23,2022-05-29 00:00:00.000,2,"Tue",0,"Workday"
2022-06-07 00:00:00.000,2022,6,"June",2022-06-01 00:00:00.000,2,"2Q",24,2022-06-05 00:00:00.000,2,"Tue",0,"Workday"
2022-06-14 00:00:00.000,2022,6,"June",2022-06-01 00:00:00.000,2,"2Q",25,2022-06-12 00:00:00.000,2,"Tue",0,"Workday"
2022-06-21 00:00:00.000,2022,6,"June",2022-06-01 00:00:00.000,2,"2Q",26,2022-06-19 00:00:00.000,2,"Tue",0,"Workday"
2022-06-28 00:00:00.000,2022,6,"June",2022-06-01 00:00:00.000,2,"2Q",27,2022-06-26 00:00:00.000,2,"Tue",0,"Workday"
2023-04-04 00:00:00.000,2023,4,"April",2023-04-01 00:00:00.000,2,"2Q",14,2023-04-02 00:00:00.000,2,"Tue",0,"Workday"
2023-04-11 00:00:00.000,2023,4,"April",2023-04-01 00:00:00.000,2,"2Q",15,2023-04-09 00:00:00.000,2,"Tue",0,"Workday"
2023-04-18 00:00:00.000,2023,4,"April",2023-04-01 00:00:00.000,2,"2Q",16,2023-04-16 00:00:00.000,2,"Tue",0,"Workday"
2023-04-25 00:00:00.000,2023,4,"April",2023-04-01 00:00:00.000,2,"2Q",17,2023-04-23 00:00:00.000,2,"Tue",0,"Workday"
2023-05-02 00:00:00.000,2023,5,"May",2023-05-01 00:00:00.000,2,"2Q",18,2023-04-30 00:00:00.000,2,"Tue",0,"Workday"
2023-05-09 00:00:00.000,2023,5,"May",2023-05-01 00:00:00.000,2,"2Q",19,2023-05-07 00:00:00.000,2,"Tue",0,"Workday"
2023-05-16 00:00:00.000,2023,5,"May",2023-05-01 00:00:00.000,2,"2Q",20,2023-05-14 00:00:00.000,2,"Tue",0,"Workday"
2023-05-23 00:00:00.000,2023,5,"May",2023-05-01 00:00:00.000,2,"2Q",21,2023-05-21 00:00:00.000,2,"Tue",0,"Workday"
2023-05-30 00:00:00.000,2023,5,"May",2023-05-01 00:00:00.000,2,"2Q",22,2023-05-28 00:00:00.000,2,"Tue",0,"Workday"
2023-06-06 00:00:00.000,2023,6,"June",2023-06-01 00:00:00.000,2,"2Q",23,2023-06-04 00:00:00.000,2,"Tue",0,"Workday"
2023-06-13 00:00:00.000,2023,6,"June",2023-06-01 00:00:00.000,2,"2Q",24,2023-06-11 00:00:00.000,2,"Tue",0,"Workday"
2023-06-20 00:00:00.000,2023,6,"June",2023-06-01 00:00:00.000,2,"2Q",25,2023-06-18 00:00:00.000,2,"Tue",0,"Workday"
2023-06-27 00:00:00.000,2023,6,"June",2023-06-01 00:00:00.000,2,"2Q",26,2023-06-25 00:00:00.000,2,"Tue",0,"Workday"
2017-01-03 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",1,2017-01-01 00:00:00.000,2,"Tue",0,"Workday"
2017-01-10 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",2,2017-01-08 00:00:00.000,2,"Tue",0,"Workday"
2017-01-17 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",3,2017-01-15 00:00:00.000,2,"Tue",0,"Workday"
2017-01-24 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",4,2017-01-22 00:00:00.000,2,"Tue",0,"Workday"
2017-01-31 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",5,2017-01-29 00:00:00.000,2,"Tue",0,"Workday"
2017-02-07 00:00:00.000,2017,2,"February",2017-02-01 00:00:00.000,1,"1Q",6,2017-02-05 00:00:00.000,2,"Tue",0,"Workday"
2017-02-14 00:00:00.000,2017,2,"February",2017-02-01 00:00:00.000,1,"1Q",7,2017-02-12 00:00:00.000,2,"Tue",0,"Workday"
2017-02-21 00:00:00.000,2017,2,"February",2017-02-01 00:00:00.000,1,"1Q",8,2017-02-19 00:00:00.000,2,"Tue",0,"Workday"
2017-02-28 00:00:00.000,2017,2,"February",2017-02-01 00:00:00.000,1,"1Q",9,2017-02-26 00:00:00.000,2,"Tue",0,"Workday"
2017-03-07 00:00:00.000,2017,3,"March",2017-03-01 00:00:00.000,1,"1Q",10,2017-03-05 00:00:00.000,2,"Tue",0,"Workday"
2017-03-14 00:00:00.000,2017,3,"March",2017-03-01 00:00:00.000,1,"1Q",11,2017-03-12 00:00:00.000,2,"Tue",0,"Workday"
2017-03-21 00:00:00.000,2017,3,"March",2017-03-01 00:00:00.000,1,"1Q",12,2017-03-19 00:00:00.000,2,"Tue",0,"Workday"
2017-03-28 00:00:00.000,2017,3,"March",2017-03-01 00:00:00.000,1,"1Q",13,2017-03-26 00:00:00.000,2,"Tue",0,"Workday"
2018-01-02 00:00:00.000,2018,1,"January",2018-01-01 00:00:00.000,1,"1Q",1,2017-12-31 00:00:00.000,2,"Tue",0,"Workday"
2018-01-09 00:00:00.000,2018,1,"January",2018-01-01 00:00:00.000,1,"1Q",2,2018-01-07 00:00:00.000,2,"Tue",0,"Workday"
2018-01-16 00:00:00.000,2018,1,"January",2018-01-01 00:00:00.000,1,"1Q",3,2018-01-14 00:00:00.000,2,"Tue",0,"Workday"
2018-01-23 00:00:00.000,2018,1,"January",2018-01-01 00:00:00.000,1,"1Q",4,2018-01-21 00:00:00.000,2,"Tue",0,"Workday"
2018-01-30 00:00:00.000,2018,1,"January",2018-01-01 00:00:00.000,1,"1Q",5,2018-01-28 00:00:00.000,2,"Tue",0,"Workday"
2018-02-06 00:00:00.000,2018,2,"February",2018-02-01 00:00:00.000,1,"1Q",6,2018-02-04 00:00:00.000,2,"Tue",0,"Workday"
2018-02-13 00:00:00.000,2018,2,"February",2018-02-01 00:00:00.000,1,"1Q",7,2018-02-11 00:00:00.000,2,"Tue",0,"Workday"
2018-02-20 00:00:00.000,2018,2,"February",2018-02-01 00:00:00.000,1,"1Q",8,2018-02-18 00:00:00.000,2,"Tue",0,"Workday"
2018-02-27 00:00:00.000,2018,2,"February",2018-02-01 00:00:00.000,1,"1Q",9,2018-02-25 00:00:00.000,2,"Tue",0,"Workday"
2018-03-06 00:00:00.000,2018,3,"March",2018-03-01 00:00:00.000,1,"1Q",10,2018-03-04 00:00:00.000,2,"Tue",0,"Workday"
2018-03-13 00:00:00.000,2018,3,"March",2018-03-01 00:00:00.000,1,"1Q",11,2018-03-11 00:00:00.000,2,"Tue",0,"Workday"
2018-03-20 00:00:00.000,2018,3,"March",2018-03-01 00:00:00.000,1,"1Q",12,2018-03-18 00:00:00.000,2,"Tue",0,"Workday"
2018-03-27 00:00:00.000,2018,3,"March",2018-03-01 00:00:00.000,1,"1Q",13,2018-03-25 00:00:00.000,2,"Tue",0,"Workday"
2019-01-01 00:00:00.000,2019,1,"January",2019-01-01 00:00:00.000,1,"1Q",1,2018-12-30 00:00:00.000,2,"Tue",0,"Workday"
2019-01-08 00:00:00.000,2019,1,"January",2019-01-01 00:00:00.000,1,"1Q",2,2019-01-06 00:00:00.000,2,"Tue",0,"Workday"
2019-01-15 00:00:00.000,2019,1,"January",2019-01-01 00:00:00.000,1,"1Q",3,2019-01-13 00:00:00.000,2,"Tue",0,"Workday"
2019-01-22 00:00:00.000,2019,1,"January",2019-01-01 00:00:00.000,1,"1Q",4,2019-01-20 00:00:00.000,2,"Tue",0,"Workday"
2019-01-29 00:00:00.000,2019,1,"January",2019-01-01 00:00:00.000,1,"1Q",5,2019-01-27 00:00:00.000,2,"Tue",0,"Workday"
2019-02-05 00:00:00.000,2019,2,"February",2019-02-01 00:00:00.000,1,"1Q",6,2019-02-03 00:00:00.000,2,"Tue",0,"Workday"
2019-02-12 00:00:00.000,2019,2,"February",2019-02-01 00:00:00.000,1,"1Q",7,2019-02-10 00:00:00.000,2,"Tue",0,"Workday"
2019-02-19 00:00:00.000,2019,2,"February",2019-02-01 00:00:00.000,1,"1Q",8,2019-02-17 00:00:00.000,2,"Tue",0,"Workday"
2019-02-26 00:00:00.000,2019,2,"February",2019-02-01 00:00:00.000,1,"1Q",9,2019-02-24 00:00:00.000,2,"Tue",0,"Workday"
2019-03-05 00:00:00.000,2019,3,"March",2019-03-01 00:00:00.000,1,"1Q",10,2019-03-03 00:00:00.000,2,"Tue",0,"Workday"
2019-03-12 00:00:00.000,2019,3,"March",2019-03-01 00:00:00.000,1,"1Q",11,2019-03-10 00:00:00.000,2,"Tue",0,"Workday"
2019-03-19 00:00:00.000,2019,3,"March",2019-03-01 00:00:00.000,1,"1Q",12,2019-03-17 00:00:00.000,2,"Tue",0,"Workday"
2019-03-26 00:00:00.000,2019,3,"March",2019-03-01 00:00:00.000,1,"1Q",13,2019-03-24 00:00:00.000,2,"Tue",0,"Workday"
2020-01-07 00:00:00.000,2020,1,"January",2020-01-01 00:00:00.000,1,"1Q",2,2020-01-05 00:00:00.000,2,"Tue",0,"Workday"
2020-01-14 00:00:00.000,2020,1,"January",2020-01-01 00:00:00.000,1,"1Q",3,2020-01-12 00:00:00.000,2,"Tue",0,"Workday"
2020-01-21 00:00:00.000,2020,1,"January",2020-01-01 00:00:00.000,1,"1Q",4,2020-01-19 00:00:00.000,2,"Tue",0,"Workday"
2020-01-28 00:00:00.000,2020,1,"January",2020-01-01 00:00:00.000,1,"1Q",5,2020-01-26 00:00:00.000,2,"Tue",0,"Workday"
2020-02-04 00:00:00.000,2020,2,"February",2020-02-01 00:00:00.000,1,"1Q",6,2020-02-02 00:00:00.000,2,"Tue",0,"Workday"
2020-02-11 00:00:00.000,2020,2,"February",2020-02-01 00:00:00.000,1,"1Q",7,2020-02-09 00:00:00.000,2,"Tue",0,"Workday"
2020-02-18 00:00:00.000,2020,2,"February",2020-02-01 00:00:00.000,1,"1Q",8,2020-02-16 00:00:00.000,2,"Tue",0,"Workday"
2020-02-25 00:00:00.000,2020,2,"February",2020-02-01 00:00:00.000,1,"1Q",9,2020-02-23 00:00:00.000,2,"Tue",0,"Workday"
2020-03-03 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",10,2020-03-01 00:00:00.000,2,"Tue",0,"Workday"
2020-03-10 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",11,2020-03-08 00:00:00.000,2,"Tue",0,"Workday"
2020-03-17 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",12,2020-03-15 00:00:00.000,2,"Tue",0,"Workday"
2020-03-24 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",13,2020-03-22 00:00:00.000,2,"Tue",0,"Workday"
2020-03-31 00:00:00.000,2020,3,"March",2020-03-01 00:00:00.000,1,"1Q",14,2020-03-29 00:00:00.000,2,"Tue",0,"Workday"
2021-01-05 00:00:00.000,2021,1,"January",2021-01-01 00:00:00.000,1,"1Q",2,2021-01-03 00:00:00.000,2,"Tue",0,"Workday"
2021-01-12 00:00:00.000,2021,1,"January",2021-01-01 00:00:00.000,1,"1Q",3,2021-01-10 00:00:00.000,2,"Tue",0,"Workday"
2021-01-19 00:00:00.000,2021,1,"January",2021-01-01 00:00:00.000,1,"1Q",4,2021-01-17 00:00:00.000,2,"Tue",0,"Workday"
2021-01-26 00:00:00.000,2021,1,"January",2021-01-01 00:00:00.000,1,"1Q",5,2021-01-24 00:00:00.000,2,"Tue",0,"Workday"
2021-02-02 00:00:00.000,2021,2,"February",2021-02-01 00:00:00.000,1,"1Q",6,2021-01-31 00:00:00.000,2,"Tue",0,"Workday"
2021-02-09 00:00:00.000,2021,2,"February",2021-02-01 00:00:00.000,1,"1Q",7,2021-02-07 00:00:00.000,2,"Tue",0,"Workday"
2021-02-16 00:00:00.000,2021,2,"February",2021-02-01 00:00:00.000,1,"1Q",8,2021-02-14 00:00:00.000,2,"Tue",0,"Workday"
2021-02-23 00:00:00.000,2021,2,"February",2021-02-01 00:00:00.000,1,"1Q",9,2021-02-21 00:00:00.000,2,"Tue",0,"Workday"
2021-03-02 00:00:00.000,2021,3,"March",2021-03-01 00:00:00.000,1,"1Q",10,2021-02-28 00:00:00.000,2,"Tue",0,"Workday"
2021-03-09 00:00:00.000,2021,3,"March",2021-03-01 00:00:00.000,1,"1Q",11,2021-03-07 00:00:00.000,2,"Tue",0,"Workday"
2021-03-16 00:00:00.000,2021,3,"March",2021-03-01 00:00:00.000,1,"1Q",12,2021-03-14 00:00:00.000,2,"Tue",0,"Workday"
2021-03-23 00:00:00.000,2021,3,"March",2021-03-01 00:00:00.000,1,"1Q",13,2021-03-21 00:00:00.000,2,"Tue",0,"Workday"
2021-03-30 00:00:00.000,2021,3,"March",2021-03-01 00:00:00.000,1,"1Q",14,2021-03-28 00:00:00.000,2,"Tue",0,"Workday"
2022-01-04 00:00:00.000,2022,1,"January",2022-01-01 00:00:00.000,1,"1Q",2,2022-01-02 00:00:00.000,2,"Tue",0,"Workday"
2022-01-11 00:00:00.000,2022,1,"January",2022-01-01 00:00:00.000,1,"1Q",3,2022-01-09 00:00:00.000,2,"Tue",0,"Workday"
2022-01-18 00:00:00.000,2022,1,"January",2022-01-01 00:00:00.000,1,"1Q",4,2022-01-16 00:00:00.000,2,"Tue",0,"Workday"
2022-01-25 00:00:00.000,2022,1,"January",2022-01-01 00:00:00.000,1,"1Q",5,2022-01-23 00:00:00.000,2,"Tue",0,"Workday"
2022-02-01 00:00:00.000,2022,2,"February",2022-02-01 00:00:00.000,1,"1Q",6,2022-01-30 00:00:00.000,2,"Tue",0,"Workday"
2022-02-08 00:00:00.000,2022,2,"February",2022-02-01 00:00:00.000,1,"1Q",7,2022-02-06 00:00:00.000,2,"Tue",0,"Workday"
2022-02-15 00:00:00.000,2022,2,"February",2022-02-01 00:00:00.000,1,"1Q",8,2022-02-13 00:00:00.000,2,"Tue",0,"Workday"
2022-02-22 00:00:00.000,2022,2,"February",2022-02-01 00:00:00.000,1,"1Q",9,2022-02-20 00:00:00.000,2,"Tue",0,"Workday"
2022-03-01 00:00:00.000,2022,3,"March",2022-03-01 00:00:00.000,1,"1Q",10,2022-02-27 00:00:00.000,2,"Tue",0,"Workday"
2022-03-08 00:00:00.000,2022,3,"March",2022-03-01 00:00:00.000,1,"1Q",11,2022-03-06 00:00:00.000,2,"Tue",0,"Workday"
2022-03-15 00:00:00.000,2022,3,"March",2022-03-01 00:00:00.000,1,"1Q",12,2022-03-13 00:00:00.000,2,"Tue",0,"Workday"
2022-03-22 00:00:00.000,2022,3,"March",2022-03-01 00:00:00.000,1,"1Q",13,2022-03-20 00:00:00.000,2,"Tue",0,"Workday"
2022-03-29 00:00:00.000,2022,3,"March",2022-03-01 00:00:00.000,1,"1Q",14,2022-03-27 00:00:00.000,2,"Tue",0,"Workday"
2023-01-03 00:00:00.000,2023,1,"January",2023-01-01 00:00:00.000,1,"1Q",1,2023-01-01 00:00:00.000,2,"Tue",0,"Workday"
2023-01-10 00:00:00.000,2023,1,"January",2023-01-01 00:00:00.000,1,"1Q",2,2023-01-08 00:00:00.000,2,"Tue",0,"Workday"
2023-01-17 00:00:00.000,2023,1,"January",2023-01-01 00:00:00.000,1,"1Q",3,2023-01-15 00:00:00.000,2,"Tue",0,"Workday"
2023-01-24 00:00:00.000,2023,1,"January",2023-01-01 00:00:00.000,1,"1Q",4,2023-01-22 00:00:00.000,2,"Tue",0,"Workday"
2023-01-31 00:00:00.000,2023,1,"January",2023-01-01 00:00:00.000,1,"1Q",5,2023-01-29 00:00:00.000,2,"Tue",0,"Workday"
2023-02-07 00:00:00.000,2023,2,"February",2023-02-01 00:00:00.000,1,"1Q",6,2023-02-05 00:00:00.000,2,"Tue",0,"Workday"
2023-02-14 00:00:00.000,2023,2,"February",2023-02-01 00:00:00.000,1,"1Q",7,2023-02-12 00:00:00.000,2,"Tue",0,"Workday"
2023-02-21 00:00:00.000,2023,2,"February",2023-02-01 00:00:00.000,1,"1Q",8,2023-02-19 00:00:00.000,2,"Tue",0,"Workday"
2023-02-28 00:00:00.000,2023,2,"February",2023-02-01 00:00:00.000,1,"1Q",9,2023-02-26 00:00:00.000,2,"Tue",0,"Workday"
2023-03-07 00:00:00.000,2023,3,"March",2023-03-01 00:00:00.000,1,"1Q",10,2023-03-05 00:00:00.000,2,"Tue",0,"Workday"
2023-03-14 00:00:00.000,2023,3,"March",2023-03-01 00:00:00.000,1,"1Q",11,2023-03-12 00:00:00.000,2,"Tue",0,"Workday"
2023-03-21 00:00:00.000,2023,3,"March",2023-03-01 00:00:00.000,1,"1Q",12,2023-03-19 00:00:00.000,2,"Tue",0,"Workday"
2023-03-28 00:00:00.000,2023,3,"March",2023-03-01 00:00:00.000,1,"1Q",13,2023-03-26 00:00:00.000,2,"Tue",0,"Workday"
2017-07-05 00:00:00.000,2017,7,"July",2017-07-01 00:00:00.000,3,"3Q",27,2017-07-02 00:00:00.000,3,"Wed",0,"Workday"
2017-07-12 00:00:00.000,2017,7,"July",2017-07-01 00:00:00.000,3,"3Q",28,2017-07-09 00:00:00.000,3,"Wed",0,"Workday"
2017-07-19 00:00:00.000,2017,7,"July",2017-07-01 00:00:00.000,3,"3Q",29,2017-07-16 00:00:00.000,3,"Wed",0,"Workday"
2017-07-26 00:00:00.000,2017,7,"July",2017-07-01 00:00:00.000,3,"3Q",30,2017-07-23 00:00:00.000,3,"Wed",0,"Workday"
2017-08-02 00:00:00.000,2017,8,"August",2017-08-01 00:00:00.000,3,"3Q",31,2017-07-30 00:00:00.000,3,"Wed",0,"Workday"
2017-08-09 00:00:00.000,2017,8,"August",2017-08-01 00:00:00.000,3,"3Q",32,2017-08-06 00:00:00.000,3,"Wed",0,"Workday"
2017-08-16 00:00:00.000,2017,8,"August",2017-08-01 00:00:00.000,3,"3Q",33,2017-08-13 00:00:00.000,3,"Wed",0,"Workday"
2017-08-23 00:00:00.000,2017,8,"August",2017-08-01 00:00:00.000,3,"3Q",34,2017-08-20 00:00:00.000,3,"Wed",0,"Workday"
2017-08-30 00:00:00.000,2017,8,"August",2017-08-01 00:00:00.000,3,"3Q",35,2017-08-27 00:00:00.000,3,"Wed",0,"Workday"
